SquareFootage,NumRooms,NumBathrooms,HasBalcony,HasGymAccess,HasParking,NeighborhoodSafetyIndex,WalkScore,SchoolRating,Rent
2629,4,1,0,0,1,6.13,90,8.1,6681.49
994,2,2,1,0,0,8.5,36,8.4,4143.96
1505,2,3,1,1,1,6.67,0,4.1,4401.11
2145,2,2,1,0,1,7.77,60,1.8,5610.25
819,2,1,0,0,0,7.51,46,5.0,3448.19
733,5,2,1,0,0,7.08,15,2.6,3407.46
1383,3,1,1,1,1,1.58,99,8.9,4215.93
1254,4,2,1,1,0,8.22,25,4.1,4293.51
1818,3,1,0,1,0,1.74,29,6.7,4588.99
1635,2,2,0,0,1,5.09,5,4.3,4165.98
2908,5,3,0,0,0,6.23,85,4.2,7051.23
1784,2,3,0,0,1,8.68,84,4.7,5805.36
870,4,1,0,1,0,7.91,10,6.0,3307.26
1433,3,2,0,1,0,9.03,4,5.4,4039.69
591,3,1,1,1,1,5.78,67,5.5,3597.53
1753,1,2,1,0,1,7.87,34,3.1,4424.96
460,1,1,0,1,1,4.62,39,9.3,2367.15
1205,4,3,0,0,0,3.79,8,6.8,3846.62
2712,3,3,1,0,0,9.94,38,2.0,6549.7
2978,2,2,0,1,0,9.51,15,7.7,6668.95
2276,3,3,0,1,0,8.5,62,6.7,6352.33
1250,4,1,1,1,0,6.48,22,7.8,4087.03
1311,5,1,0,0,0,6.75,7,1.9,3810.06
456,3,1,0,0,0,6.85,42,1.1,2285.98
2487,5,2,0,0,1,2.07,88,2.4,6420.09
2001,1,2,0,1,0,2.07,5,8.2,4660.96
1233,4,1,0,1,1,6.66,84,6.6,4330.17
2201,2,1,1,0,0,4.95,3,5.3,4697.86
1199,4,1,1,0,0,7.43,74,7.4,4601.95
1640,5,3,0,1,0,2.78,91,4.2,5370.29
2904,2,2,0,0,1,9.35,35,2.6,6331.24
1119,2,1,1,1,1,9.72,92,4.2,4694.07
1588,3,1,1,0,0,8.56,44,5.9,4895.19
1265,4,2,1,1,1,7.57,98,4.9,5091.42
1741,1,2,1,0,1,2.84,81,4.0,4723.82
2164,2,3,1,0,0,8.51,58,9.9,6013.39
2753,1,1,0,1,1,9.5,99,7.1,6805.73
2381,1,1,0,1,0,6.13,84,7.1,5622.42
549,5,1,0,1,0,5.07,18,7.9,2918.04
2221,5,2,0,0,0,4.89,87,1.4,5887.91
2112,5,3,0,1,1,6.29,89,9.9,6328.77
1457,5,1,0,0,0,9.97,93,5.4,5860.24
746,2,3,0,1,0,9.27,7,5.5,3020.37
2861,4,3,1,1,0,9.2,44,9.0,7430.34
770,3,3,0,1,1,1.13,97,1.7,3127.08
2373,1,2,0,0,1,7.62,80,4.9,6142.85
438,5,3,0,1,0,5.16,2,3.6,2296.24
2357,4,1,0,1,1,9.78,42,3.9,6202.16
588,1,3,1,0,0,6.28,4,9.6,2682.93
1778,2,1,0,1,1,6.77,80,9.1,5329.22
2615,5,3,0,1,0,3.58,30,4.0,5890.56
2543,1,1,1,1,0,4.32,65,6.7,5973.2
2601,4,3,0,1,1,8.53,27,2.5,6227.93
1151,2,2,1,1,1,7.97,54,6.9,4200.87
2951,2,1,1,1,1,3.82,45,1.8,6079.2
1499,5,1,1,1,0,3.56,39,3.8,4494.1
1551,4,1,1,1,0,3.45,22,9.6,4478.17
2748,5,2,1,1,1,4.19,65,1.0,6115.47
1674,5,2,0,0,0,3.95,85,3.1,5153.82
850,4,1,1,0,1,3.43,99,2.1,4047.02
2145,3,3,0,0,0,2.77,10,3.6,4875.36
1190,2,3,0,1,0,3.04,37,5.2,3907.11
2616,2,1,1,1,0,9.01,41,8.9,6318.54
1054,2,1,1,0,0,1.34,67,4.3,3288.88
591,4,2,1,0,1,6.57,97,1.8,3724.49
1718,4,3,0,0,0,3.25,95,9.7,5568.42
1716,4,1,1,0,0,5.05,72,5.0,5308.85
1797,2,1,1,1,1,8.06,93,2.9,5165.31
451,5,1,1,0,1,1.5,77,2.6,2765.71
1190,1,2,1,0,0,9.29,22,3.5,3840.9
2565,4,2,0,0,1,6.79,86,8.1,7228.43
443,1,2,1,0,0,1.8,95,3.9,2727.4
2064,1,1,1,1,1,3.88,34,9.5,4481.62
1956,5,2,0,1,0,7.35,89,4.8,5731.35
849,3,2,1,0,1,3.6,72,5.4,3588.64
1956,5,3,1,1,0,8.06,46,4.6,6035.6
552,3,1,0,0,1,6.96,68,7.4,2902.95
585,1,2,0,1,1,8.31,20,9.3,2655.13
2801,4,2,1,0,0,6.72,68,5.8,7171.35
1487,5,1,0,1,1,8.99,16,7.3,4677.81
1231,3,2,1,1,1,8.45,8,6.3,4162.04
2348,1,2,0,0,0,2.41,81,1.0,4905.85
1984,3,3,0,1,0,5.79,35,9.8,5564.85
1090,1,3,1,0,0,3.01,52,8.7,3817.96
2311,3,1,0,0,0,5.98,27,7.5,5490.34
2719,3,2,1,0,1,7.72,53,3.0,6320.01
1521,3,3,1,0,0,9.06,39,5.4,4706.11
2742,5,3,1,0,0,3.48,99,4.7,7060.29
619,3,3,1,1,1,4.47,94,8.9,3459.93
1574,1,1,0,0,1,6.03,61,9.3,4336.37
499,1,3,1,0,0,6.96,24,8.1,2717.0
575,5,1,1,1,0,3.56,32,5.6,3726.44
709,2,1,1,1,0,2.93,6,9.6,2428.55
961,2,1,1,1,1,7.55,27,5.9,3486.82
476,5,1,1,1,0,4.73,64,5.8,3470.45
1619,5,1,1,0,0,8.95,21,4.9,4684.39
1188,5,3,1,1,0,5.74,40,3.6,4743.93
2387,4,2,0,0,1,6.79,99,7.3,6603.66
525,5,2,1,0,1,1.7,52,2.9,2922.9
668,3,1,1,1,1,7.08,1,3.7,2859.74
1283,1,2,1,0,1,3.59,80,9.9,4451.43
2004,1,2,0,1,1,5.65,28,7.8,4855.6
2970,4,2,1,0,1,5.55,44,4.0,7334.98
434,5,2,0,0,0,4.86,45,6.9,3505.46
2794,4,2,0,1,1,8.25,53,4.4,6852.89
1754,3,1,1,1,0,6.65,36,3.3,4328.2
416,3,1,1,0,1,5.19,36,1.6,2689.66
1261,1,3,0,0,0,6.73,59,3.5,4039.73
2917,1,1,0,0,0,7.07,6,4.4,5834.8
2658,1,2,1,0,1,1.42,24,2.4,4806.76
575,5,3,0,1,1,7.44,72,3.4,3683.34
1984,2,2,1,1,0,5.99,88,5.4,5043.16
2113,5,2,0,0,1,8.68,57,5.1,5899.15
2383,5,2,0,1,0,9.5,54,8.5,6859.6
2617,4,3,1,0,1,7.48,47,9.8,6978.87
1106,3,2,0,0,0,9.0,57,4.3,4531.84
446,3,3,0,1,1,8.6,6,1.8,3349.61
1358,2,3,0,1,0,9.36,11,8.5,4400.15
696,5,3,0,0,0,9.85,91,2.4,4052.2
2793,5,3,0,0,0,4.26,82,3.8,7443.04
2097,2,3,1,0,0,3.0,89,6.8,6024.96
2961,2,3,1,1,1,5.88,48,4.3,7010.51
542,5,1,1,1,0,1.17,53,7.6,3297.33
2152,1,3,1,0,0,8.27,86,8.8,6249.73
1779,1,1,1,1,1,8.0,16,10.0,5008.96
1576,3,1,0,1,1,3.77,52,8.3,4447.6
1714,4,2,0,1,1,6.15,30,7.8,5013.77
2829,2,2,0,1,1,3.05,53,1.1,6006.43
902,2,3,1,1,0,9.91,86,7.8,4944.79
480,4,3,0,1,1,4.27,31,5.5,3322.73
2938,3,1,0,1,1,3.8,22,4.5,6317.97
2329,3,2,1,0,0,4.32,88,8.3,6412.51
2600,4,3,1,1,0,8.44,7,6.9,6747.66
1852,4,1,1,1,1,9.29,78,4.3,5609.17
1422,3,2,1,0,1,8.95,80,3.1,4510.66
1800,5,3,1,1,1,9.35,22,4.7,5841.35
2082,4,3,1,0,0,8.35,45,8.4,6100.62
1182,1,1,1,1,0,3.02,75,4.8,3185.14
801,4,3,1,1,1,1.34,99,8.1,4135.2
2072,5,2,1,1,1,3.34,31,2.1,5153.51
1300,1,3,1,1,0,6.75,69,2.5,4463.39
2162,1,3,1,1,1,8.65,48,7.2,6009.06
2193,5,1,1,1,1,1.6,42,7.1,4987.16
2250,5,1,0,1,1,8.76,95,4.3,6735.76
1963,1,2,1,0,1,2.72,87,9.1,5651.55
2364,3,2,1,0,1,5.84,1,7.8,5151.56
550,2,1,1,0,1,9.41,6,8.3,2845.4
755,3,2,1,0,0,3.04,91,2.6,3389.65
495,5,3,1,0,0,3.4,75,2.5,3127.96
2071,4,2,0,1,1,5.07,99,9.3,6030.07
1415,2,2,0,0,0,3.47,54,6.4,3953.37
2760,4,1,1,1,1,8.28,85,9.0,6974.93
2002,2,1,1,0,1,1.21,61,3.7,4318.43
2868,5,2,0,0,0,9.25,30,5.5,6950.6
2547,4,2,1,0,1,9.16,33,7.4,6586.62
1000,3,1,1,0,1,3.8,49,6.9,3200.82
563,3,2,0,1,1,1.23,54,5.6,2917.68
739,3,1,0,1,1,4.71,27,6.1,2915.67
1985,2,1,0,0,0,2.59,23,1.0,3778.77
1344,3,2,0,1,0,5.44,2,7.2,4083.7
1584,3,3,0,1,1,7.99,58,3.1,5284.62
1318,3,2,1,0,0,8.82,39,4.9,4567.95
2699,3,3,1,1,0,2.57,6,2.2,5501.37
2648,5,3,1,1,0,8.16,46,5.1,7074.36
2097,5,1,1,1,1,4.03,22,6.2,5106.89
2432,2,3,1,1,1,8.49,4,1.5,5695.4
1019,2,3,0,0,0,1.01,88,2.4,3394.46
1484,1,1,0,1,1,3.76,96,4.7,4397.66
679,4,1,0,0,0,9.72,73,6.3,3948.24
2969,3,3,0,1,0,2.82,27,6.0,6372.49
1601,5,3,0,1,1,8.78,5,9.6,5412.62
2770,2,1,0,0,0,2.84,35,2.9,5380.81
1948,1,1,0,0,0,1.4,73,4.2,4075.24
1269,3,1,0,0,0,9.44,92,9.4,4532.34
1914,5,3,0,1,1,7.65,65,9.5,6158.7
1822,2,2,0,0,1,9.18,49,4.1,5223.14
1951,4,1,1,1,1,4.62,2,8.8,4804.51
2406,2,3,1,0,1,1.41,93,6.5,5707.76
1210,2,2,0,0,1,8.94,2,5.3,3487.94
883,2,2,0,0,0,8.97,90,2.4,3528.63
673,5,3,1,1,0,2.58,39,5.1,2703.32
1044,2,2,1,0,0,7.49,77,8.9,4167.27
2926,5,2,0,1,0,7.33,37,7.6,7446.0
2331,5,3,0,1,0,5.62,77,3.7,7121.64
774,2,1,0,0,0,9.77,81,5.9,3598.47
2136,3,3,0,0,0,6.21,71,9.3,5612.26
1502,4,1,1,1,1,3.13,10,1.5,3303.14
1810,1,3,1,0,1,8.08,44,4.2,4897.25
1533,4,1,1,1,1,8.8,16,8.9,5008.16
2840,5,2,0,0,0,5.54,15,5.3,6000.14
2565,2,2,0,1,0,1.4,2,8.7,5851.51
2455,5,2,0,1,1,1.29,5,5.0,5770.42
1295,4,2,0,1,1,3.64,98,7.0,4561.85
1137,5,2,1,1,0,1.67,30,3.9,3334.16
2584,3,3,0,0,1,4.08,38,9.0,5804.49
1787,5,1,0,1,0,6.6,29,9.2,4856.24
430,5,2,0,1,0,9.79,42,7.0,3518.64
2180,4,1,0,1,1,8.48,90,7.7,6457.74
2592,4,1,1,0,0,5.35,75,5.4,6094.01
1735,5,2,0,1,1,8.83,66,9.2,6234.04
2327,3,2,1,1,0,9.79,49,9.6,6329.46
446,2,1,0,0,1,3.36,98,7.7,2767.52
1982,4,3,0,0,1,1.74,42,2.3,4989.07
2150,4,2,1,1,1,6.41,83,6.5,5794.34
1454,3,2,0,0,1,4.17,0,7.3,4115.69
2770,5,2,0,0,1,1.08,70,9.0,6481.19
1714,2,3,1,0,0,8.42,61,9.7,5711.08
2464,3,1,1,1,0,2.12,63,4.7,5422.21
2905,2,2,0,0,0,5.27,29,2.6,6251.09
771,1,1,0,0,1,8.2,91,8.2,3616.35
784,4,3,1,1,1,4.05,96,9.8,4530.51
2713,5,1,1,1,1,7.22,59,8.4,7422.16
1490,2,1,0,1,1,9.02,27,8.3,4244.89
2476,3,1,1,0,1,1.13,41,4.6,5294.74
2592,4,1,0,1,0,8.5,88,4.7,6529.06
2457,1,1,0,1,0,3.83,0,1.5,4169.08
2355,1,3,0,0,0,4.55,94,8.1,5990.35
623,3,2,1,1,1,6.39,69,3.8,3212.13
1755,2,3,0,0,0,1.65,43,1.6,4320.11
1673,4,1,1,0,0,5.62,63,5.8,4880.39
2363,2,2,0,0,0,2.42,7,3.7,4439.97
2205,5,3,1,0,0,4.11,99,4.2,6186.02
1106,2,2,1,0,1,7.5,88,9.5,4465.52
2585,1,2,0,1,1,4.6,54,7.2,5770.1
2076,2,1,0,0,1,1.69,24,4.7,3842.39
1153,4,1,0,0,1,3.28,38,1.5,3141.95
2034,3,2,1,1,0,5.17,51,5.8,5191.63
944,5,1,0,0,1,6.62,2,8.2,3601.59
2132,2,1,1,1,0,5.65,61,8.1,5646.24
433,2,1,0,0,1,6.65,53,7.8,2957.83
2870,4,1,1,0,1,6.21,24,8.1,6262.32
1285,2,2,0,0,1,5.91,74,1.1,3553.08
2422,5,3,1,0,1,8.36,3,1.8,6045.85
497,2,3,1,1,0,1.49,74,9.8,3480.55
2607,1,3,1,0,0,8.38,87,1.0,6533.61
2689,1,2,1,0,0,6.71,3,3.0,5802.49
1294,4,2,1,1,0,4.28,37,6.7,4411.87
624,3,1,1,1,1,9.53,32,6.0,3215.74
760,4,1,0,1,1,1.61,34,8.9,3096.49
2204,3,1,1,1,0,8.85,11,4.9,5201.9
2122,2,2,0,0,1,6.52,83,4.7,5334.4
2238,1,2,1,1,1,8.94,59,2.9,5611.86
634,4,3,1,0,0,3.17,31,3.7,3056.96
2923,4,3,1,0,1,8.45,0,3.0,6517.68
2947,5,3,0,0,1,8.32,14,8.7,6952.27
2127,4,2,0,0,1,4.47,36,5.8,5742.66
1547,2,3,1,0,1,7.67,57,5.9,4928.97
1977,4,1,0,0,1,2.45,23,2.6,4629.56
1660,5,1,1,0,1,8.04,14,3.1,4613.56
2069,1,3,1,1,0,2.44,38,5.9,5032.93
2846,3,1,0,0,0,1.19,60,7.4,6446.83
1081,1,3,1,0,1,3.67,65,3.1,4136.92
1519,1,3,0,0,0,4.16,56,9.4,4177.83
2673,4,2,0,1,1,2.38,21,7.1,5531.6
1958,5,2,0,1,1,5.39,37,6.7,5124.02
1316,1,2,1,1,1,5.4,98,5.5,4074.76
1895,3,3,1,0,0,7.18,27,2.8,5145.62
889,1,3,0,0,0,9.8,87,2.8,3584.56
1078,2,1,0,0,1,8.75,22,7.4,3687.4
2327,5,1,1,1,0,6.36,4,1.7,5820.66
1727,4,1,1,1,1,9.82,23,5.3,5592.99
2963,3,2,1,0,1,3.77,53,9.1,6755.11
777,2,1,1,0,1,3.02,97,1.6,2890.9
1869,3,2,0,1,0,5.72,40,8.1,4859.46
952,3,1,1,1,1,5.45,56,2.3,3219.26
2134,3,3,0,0,1,7.41,65,6.0,5667.96
836,1,2,0,1,0,6.32,77,4.5,3580.75
2603,2,2,1,1,0,6.44,13,7.8,6188.27
672,2,3,0,0,1,8.76,93,5.3,4129.82
2800,1,2,0,1,0,8.12,15,6.7,5587.76
979,4,3,1,1,1,6.3,77,4.3,4531.96
1810,4,3,1,1,0,7.95,12,3.1,5034.84
2865,3,3,0,0,1,3.96,23,10.0,6525.33
412,2,1,1,1,1,3.41,98,1.5,2643.16
2064,4,2,1,1,1,6.44,80,4.1,5972.35
2547,4,1,1,0,0,3.25,46,4.0,5702.93
2753,4,2,1,1,0,2.04,63,9.8,6520.35
527,1,1,1,1,1,7.94,70,3.6,2740.69
1516,4,1,1,1,0,9.47,76,9.8,5738.46
2390,4,2,0,1,1,3.03,71,8.6,5934.9
1391,4,2,0,1,1,9.92,77,3.0,5137.5
2927,3,3,0,0,0,6.6,31,4.2,6589.44
1889,1,2,1,0,0,7.51,79,2.1,5024.22
871,4,1,1,0,0,2.3,40,7.9,3180.92
863,3,2,1,0,0,1.44,27,1.2,2693.11
429,3,3,1,1,1,8.85,34,8.2,3396.04
1144,2,2,0,1,1,8.56,40,8.7,4577.73
1805,1,2,0,1,0,8.29,43,9.4,5190.5
1077,4,1,0,0,0,8.0,28,5.5,3960.77
2374,2,2,0,0,1,4.81,35,4.1,5576.07
1030,3,3,1,1,1,9.29,95,4.3,4436.07
1798,3,1,0,1,0,2.14,82,5.1,4713.34
1600,2,3,0,1,1,7.3,39,9.7,5551.02
2199,4,1,1,0,0,7.28,42,6.8,5626.44
1716,3,3,0,0,1,3.04,65,2.9,4663.69
515,3,1,0,1,0,2.6,33,2.0,2074.76
2016,1,1,0,1,1,1.33,84,9.3,5035.6
2059,3,1,0,0,0,3.83,62,4.2,4664.01
744,2,2,0,1,0,5.14,22,8.8,3242.11
2954,2,3,0,0,1,8.93,85,3.9,7670.76
1628,3,3,0,0,1,9.66,95,2.1,5105.86
947,3,1,0,0,1,3.95,38,6.0,3305.44
811,3,2,1,1,0,3.61,61,1.1,3104.06
2119,4,1,1,1,1,3.08,11,1.7,4500.05
962,2,2,0,0,0,9.25,19,3.0,3602.75
2918,2,3,0,1,1,4.08,74,9.8,7190.85
2634,4,3,1,1,0,9.34,91,9.1,8082.81
1958,5,1,1,1,0,4.66,3,5.2,4314.16
2959,1,2,1,1,1,2.27,13,9.9,6339.84
2173,5,2,1,1,0,3.18,97,8.4,6091.46
2596,1,1,1,1,0,9.7,5,7.5,6354.3
2505,2,1,0,1,0,2.23,52,2.9,5411.16
407,2,2,0,1,1,7.74,86,3.3,3421.34
2870,1,2,1,1,0,1.04,48,4.7,5841.42
1580,2,3,1,0,1,6.55,14,4.9,4757.77
1466,2,1,1,0,0,4.62,25,7.5,4009.43
1329,2,2,0,1,1,5.57,39,6.4,3792.98
1252,3,2,0,1,0,7.63,43,9.7,4517.08
1860,3,3,0,1,0,1.6,81,6.6,5330.79
1373,2,3,0,0,1,1.97,37,7.2,3900.31
854,2,1,0,1,1,7.41,98,1.3,3651.09
2818,5,2,0,1,1,5.43,93,5.4,7437.35
521,5,3,1,1,0,8.38,64,6.2,4247.1
2953,4,1,0,1,1,8.65,67,2.1,7076.22
424,2,1,1,0,1,2.08,88,7.5,2855.67
1455,5,2,1,1,0,6.97,91,7.2,5610.38
1933,5,2,1,0,1,4.81,7,5.7,5177.09
2017,4,2,0,1,0,9.0,27,5.6,5764.94
2915,5,3,1,1,1,9.89,22,3.5,7416.44
2599,1,2,0,0,1,9.08,33,4.1,6071.41
2093,1,1,1,1,0,2.05,9,1.1,3745.24
2567,1,1,0,0,1,9.8,96,8.5,6674.54
1640,5,3,1,1,1,9.56,50,8.3,5802.29
2188,3,1,1,0,0,9.75,77,1.1,5742.59
1445,3,2,1,0,1,8.25,54,2.5,5221.85
874,3,2,0,1,0,8.37,87,3.1,4221.65
2498,3,3,0,1,0,3.43,80,1.1,5654.04
1766,4,1,0,1,0,5.76,4,6.8,4081.0
738,3,2,1,0,1,2.97,34,7.7,2932.38
1203,1,1,0,0,0,5.11,96,4.1,3950.14
2383,3,2,1,1,0,6.41,76,2.3,5559.27
1835,2,1,1,1,0,5.58,88,3.8,5302.48
2831,1,1,0,1,0,2.97,33,1.2,5199.41
2110,4,2,0,0,0,1.18,71,1.0,4610.59
2962,3,3,1,1,1,8.17,91,9.1,7850.26
2692,4,2,1,0,0,1.91,30,2.9,5283.9
1190,1,2,0,1,1,4.51,33,5.4,3332.84
2621,1,3,1,1,0,5.39,51,6.9,6022.29
1416,4,2,0,0,1,2.39,36,5.9,4150.3
1517,4,2,1,1,0,9.53,20,8.6,4738.48
1715,2,3,0,0,1,1.05,2,1.5,3942.28
2402,2,3,0,1,1,3.32,31,5.5,5954.87
632,4,2,0,1,1,7.43,11,3.1,2963.35
1632,3,3,0,0,0,8.36,73,7.3,5562.35
2228,2,3,0,1,0,3.24,12,6.6,4969.09
710,2,1,0,1,1,4.7,63,1.9,3194.12
2054,3,1,0,1,0,4.36,66,9.4,5751.68
2383,3,3,0,1,0,4.82,2,8.5,5425.24
2458,5,1,0,1,1,2.97,68,4.6,6039.51
674,4,1,1,0,0,4.27,57,7.7,3422.33
1099,1,3,0,1,1,3.93,35,3.6,3747.28
1870,1,1,1,1,1,4.77,9,7.6,4288.72
2943,4,2,0,0,0,7.41,30,6.9,7054.33
455,4,2,0,0,1,6.17,90,3.8,3246.5
2350,3,2,0,1,0,8.64,85,4.2,6152.23
2562,2,3,1,1,0,1.89,98,7.0,6589.9
2994,4,2,1,1,0,1.41,22,6.6,6205.84
588,4,3,0,0,0,7.4,56,1.1,3608.42
1007,3,1,0,1,1,7.18,5,7.4,3409.13
459,3,2,0,0,0,2.73,32,4.9,2539.7
1178,2,1,0,1,1,4.17,20,8.3,3385.82
2032,1,2,0,1,0,3.92,47,7.5,4577.91
2445,5,2,1,0,1,3.88,27,4.0,5676.25
1108,4,3,1,0,1,1.91,90,8.9,4575.9
735,5,1,1,1,1,2.11,53,4.6,2972.93
2791,2,3,0,0,1,9.92,77,3.6,6853.61
1238,1,3,1,1,0,2.32,8,1.7,3395.92
1634,3,1,0,0,1,6.55,86,1.5,4736.83
861,1,3,0,1,0,4.39,6,7.1,3113.71
2234,2,2,1,0,0,5.02,24,1.6,4911.24
2604,1,3,1,0,0,5.83,2,9.7,6192.77
1753,3,3,0,1,0,6.82,71,5.2,5086.74
1699,4,3,0,0,1,6.55,48,1.6,4910.48
834,5,2,0,0,0,4.65,57,4.5,3911.66
421,5,2,1,1,0,8.59,79,4.4,3429.0
2598,5,2,0,0,1,4.21,53,9.0,6124.42
1793,2,1,1,1,0,5.51,74,9.1,4983.65
2925,4,2,0,1,1,9.75,20,1.8,6693.69
1533,4,2,1,1,1,9.99,74,7.8,5912.63
1212,1,2,0,0,0,9.93,84,1.5,3966.87
1745,2,2,1,1,0,4.63,17,7.9,4646.99
1428,2,2,0,0,0,9.26,36,6.6,4555.79
1074,2,2,1,1,1,9.21,80,8.4,4955.19
1978,1,1,0,0,1,4.9,1,9.3,4291.54
1146,2,2,1,0,1,1.62,34,8.1,3639.73
2281,2,1,0,0,0,4.78,24,9.8,4925.56
2351,1,1,1,1,0,3.13,49,6.2,5377.13
1379,5,1,0,1,0,8.95,28,9.6,4992.36
759,4,1,1,1,0,9.34,0,6.6,3163.1
2484,2,3,0,1,1,3.25,53,9.5,6373.95
1362,3,1,1,1,0,9.65,7,3.2,3943.94
743,5,2,0,0,1,6.22,90,4.1,4311.76
1997,2,1,1,0,0,2.84,85,9.8,4811.36
2740,5,1,0,1,0,4.53,47,2.1,6376.79
2206,1,2,0,0,0,9.76,98,4.7,6089.57
1498,1,3,1,0,0,2.08,8,6.1,3678.84
2647,2,2,1,1,0,6.31,90,6.9,6937.02
2418,5,3,1,1,1,9.57,37,3.0,6788.21
1586,2,1,0,0,0,1.1,21,9.1,3749.48
413,4,2,0,0,0,3.47,48,3.2,2396.13
449,5,2,1,0,0,9.33,39,6.1,3678.62
2268,5,3,0,0,1,1.81,25,3.3,5373.01
2591,1,3,1,0,0,6.43,51,9.6,6820.36
2553,1,2,0,0,0,2.22,85,9.6,5526.27
1205,3,3,0,0,1,1.84,51,8.9,3840.36
2477,2,1,0,1,0,9.57,71,4.6,6399.74
2659,1,2,0,1,0,1.86,15,7.9,5529.46
1703,1,3,1,1,0,1.47,74,2.4,4271.79
896,4,1,1,1,1,2.41,17,6.4,3225.26
977,2,2,0,0,1,2.08,57,2.4,2892.09
2189,1,3,0,0,1,6.74,48,4.3,5161.38
919,4,1,1,0,1,6.51,92,5.8,4012.04
1582,2,1,1,0,0,9.81,24,8.9,4629.97
704,5,1,1,1,1,6.5,21,1.2,3394.2
865,1,1,0,1,0,4.03,47,1.3,2390.32
824,4,3,0,0,0,7.63,5,8.6,3269.4
2426,1,1,1,0,0,6.26,88,2.0,5588.59
1809,5,2,0,1,0,1.46,29,1.6,4052.8
1075,1,3,1,1,1,3.57,9,7.0,3604.91
1673,5,1,1,1,0,3.64,20,9.9,4425.48
2092,5,1,1,0,0,5.71,96,2.4,5171.58
2575,5,3,0,1,0,7.96,85,8.3,7200.37
2962,2,3,1,0,1,8.82,12,8.9,6598.91
2733,5,2,1,1,1,8.31,59,7.6,7084.71
2669,2,1,1,1,0,6.68,68,6.6,6241.57
580,1,2,1,1,0,3.75,89,6.1,3489.67
1659,1,3,0,1,1,1.2,60,6.3,4527.27
744,5,1,0,1,1,8.15,26,6.5,3429.41
1933,4,1,0,0,0,2.18,24,6.2,4857.6
868,2,2,1,0,0,8.67,89,8.1,4601.81
422,4,1,1,0,0,6.88,78,3.7,3117.74
1559,2,2,1,0,1,5.65,32,2.6,4582.23
2008,4,2,0,0,0,2.15,18,2.3,4520.17
1641,5,3,1,0,0,8.13,94,7.5,5882.96
862,2,3,1,0,1,8.25,87,7.2,4358.38
1618,2,3,1,0,0,2.07,82,6.5,4480.26
1298,1,2,0,0,1,5.85,47,8.7,4386.46
2643,2,3,0,1,1,4.6,64,7.3,6527.39
1277,1,3,0,1,0,8.29,31,4.5,4266.83
865,2,3,0,1,0,7.97,96,6.1,4349.81
2764,4,3,0,0,1,8.56,65,3.2,7169.79
2492,2,3,1,1,0,8.11,41,3.4,6210.91
1063,3,1,0,0,0,3.48,86,4.9,4026.61
2097,5,1,1,1,0,7.45,47,8.6,5394.87
1051,4,3,0,0,1,3.77,91,2.0,4105.52
422,1,1,0,1,1,2.54,36,9.1,2048.19
2423,3,1,1,1,0,3.56,8,8.4,5206.43
2582,2,3,1,1,1,8.65,43,5.3,6580.15
1655,2,2,1,1,0,3.49,80,6.5,5066.62
1175,3,1,1,0,0,1.91,43,9.3,3745.03
1099,1,3,1,1,1,5.3,38,8.6,3945.91
1508,3,2,0,0,1,1.89,25,1.4,3795.22
2726,2,2,0,0,1,5.6,97,9.2,6928.45
1999,3,1,0,0,0,8.72,0,1.9,4754.32
818,2,2,0,0,0,3.05,63,5.0,3093.13
1696,3,3,0,0,0,3.94,74,5.3,5040.6
500,3,3,0,0,1,5.85,52,1.1,3530.3
1508,5,3,0,1,0,4.48,96,2.7,4569.26
2236,2,1,0,0,0,6.51,29,4.1,5034.28
2894,5,1,1,1,1,1.81,58,4.7,6546.73
2965,2,3,1,1,1,1.42,59,1.6,6247.88
2058,2,2,0,1,0,2.62,6,9.3,4912.03
1191,4,2,1,1,1,5.26,45,9.6,4334.71
2169,3,3,0,1,0,2.21,87,7.3,5631.96
2171,3,3,1,0,1,1.04,73,2.3,5566.37
740,1,1,1,0,0,8.32,3,1.2,2429.11
2812,2,3,1,1,1,6.86,4,6.2,6370.27
1369,3,3,1,0,0,9.63,35,6.0,5182.01
879,5,3,0,1,1,1.1,67,8.3,3881.13
2238,4,1,0,1,0,4.63,45,7.0,5710.31
1687,2,2,1,1,0,3.26,28,8.1,4421.9
710,4,3,1,0,1,5.56,14,9.8,3960.62
1371,2,2,0,1,0,7.9,52,9.3,4692.77
1486,2,2,0,1,0,4.22,2,1.4,3835.19
2305,4,3,1,1,1,5.88,8,1.5,5064.05
2436,3,1,1,1,1,6.49,49,2.6,5913.6
2135,4,3,1,1,1,2.73,83,4.8,6216.89
669,4,2,0,0,1,8.37,47,2.1,3583.53
2041,4,1,1,0,1,7.79,69,5.8,6130.79
2854,3,2,1,1,1,2.09,95,1.5,6674.83
1130,4,2,1,0,0,5.81,42,4.5,3614.3
1618,5,3,1,0,0,2.89,48,4.5,4915.17
446,5,3,1,1,0,3.02,16,3.5,2872.32
902,5,1,1,1,0,8.56,36,2.4,3038.68
1056,1,3,0,0,0,6.12,39,1.7,3637.22
485,4,1,0,0,0,9.93,17,3.9,2761.63
1787,3,1,0,1,1,8.03,89,9.7,5169.24
2557,4,2,0,1,1,2.38,9,5.9,5476.32
2396,5,2,1,0,1,4.9,9,8.8,5747.92
1413,1,3,0,0,0,5.26,22,1.7,3449.76
1241,5,2,1,0,1,5.45,91,2.8,4643.16
